LID,AUTOTYPLabel,Exponence,Roles,HostCat,Slot,Position.binned5,Behavior.binned4,Language,Stock
2930,S/A-AGR,Number;Person;Role,Aditr;Atr;S;P,V,NA,post,NA,Betta Kurumba,Dravidian
2934,NOM,Role,S;Atr;P,,NA,NA,NA,Nǀuu,!Ui-Taa
2934,OBL,Role,NA,,NA,prae,NA,Nǀuu,!Ui-Taa
2935,ERG,Role,Aditr;Atr,,NA,post,NA,Waimiri Atroari,Cariban
2935,NOM,,T;G;P;S,,NA,NA,NA,Waimiri Atroari,Cariban
2939,LOC,Role,P,NP,NA,post,final,River Warihío,Uto-Aztecan
2939,INSTR,Role,P,NP,NA,post,final,River Warihío,Uto-Aztecan
2939,ACC,Role,P;G;T,Pro,NA,NA,NA,River Warihío,Uto-Aztecan
2939,NOM,Role,T;G;P;Atr;S;Aditr,,NA,NA,NA,River Warihío,Uto-Aztecan
2943,<none>,Role,P;S;Atr,,NA,NA,NA,Moloko,Chadic
2951,S/A-AGR,Number;Person;Role,S;Atr,V,NA,prae,NA,Karajá,Macro-Ge
2951,ACC,Role,P,V,NA,prae,NA,Karajá,Macro-Ge
2951,<none>,Role,P;Atr;S,,NA,NA,NA,Karajá,Macro-Ge
2951,LOC,Role,P,N; Pro,NA,post,NA,Karajá,Macro-Ge
2951,S/A-AGR,Number;Person;Role,Atr;S,V,-1,prae,NA,Karajá,Macro-Ge
2951,S/A-AGR,Number;Person;Role,Atr;S,V,-1,prae,NA,Karajá,Macro-Ge
2954,INSTR,Role,P;G,NP,NA,prae,NA,Eton,Benue-Congo
2954,NOM,Role,G;T;Atr;Aditr;P;S,NP,NA,NA,NA,Eton,Benue-Congo
2954,LOC,Role,G;P,NP,NA,prae,NA,Eton,Benue-Congo
2954,S/A-AGR,Gender;Number;Person;Role,Aditr;S;Atr,V,NA,prae,NA,Eton,Benue-Congo
2956,AGR,Number;Person;Role,Atr;S;P,V,2,post,NA,Kõic,Sino-Tibetan
2956,AGR,Number;Person;Role,P;Atr;S,V,2,post,NA,Kõic,Sino-Tibetan
2956,AGR,Number;Person;Role,Atr;S;P,V,3,post,NA,Kõic,Sino-Tibetan
2956,AGR,Number;Person;Role,Atr;S,V,3,post,NA,Kõic,Sino-Tibetan
2956,AGR,Number;Person;Role,Atr;P;S,V,3,post,NA,Kõic,Sino-Tibetan
2956,ABS,Referential;Role,NA,N; Pro,NA,post,NA,Kõic,Sino-Tibetan
2956,AGR,Person;Role,P;S;Atr,V,1,post,NA,Kõic,Sino-Tibetan
2956,ACC,Referential;Role,NA,N; Pro,NA,post,NA,Kõic,Sino-Tibetan
2956,AGR,Number;Person;Role,Atr;P,V,2,post,NA,Kõic,Sino-Tibetan
2956,AGR,Number;Person;Role,Atr;S,V,3,post,NA,Kõic,Sino-Tibetan
2956,ERG,Referential;Role,NA,N; Pro,NA,post,NA,Kõic,Sino-Tibetan
2956,AGR,Number;Person;Role,Atr;S,V,3,post,NA,Kõic,Sino-Tibetan
2956,AGR,Number;Person;Role,P;S;Atr,V,NA,post,NA,Kõic,Sino-Tibetan
2956,AGR,Number;Person;Role,Atr;S,V,3,post,NA,Kõic,Sino-Tibetan
2956,AGR,Number;Person;Role,P,V,3,post,NA,Kõic,Sino-Tibetan
2956,AGR,Number;Person;Role,Atr;S,V,2,post,NA,Kõic,Sino-Tibetan
2956,AGR,Number;Person;Role,P,V,2,post,NA,Kõic,Sino-Tibetan
2956,AGR,Number;Person;Role,Atr;S,V,3,post,NA,Kõic,Sino-Tibetan
2956,AGR,Number;Person;Role,Atr;S;P,V,3,post,NA,Kõic,Sino-Tibetan
2956,AGR,Number;Person;Role;Tense,Atr;S,V,1,post,NA,Kõic,Sino-Tibetan
2956,AGR,Number;Person;Role,Atr;S,V,3,post,NA,Kõic,Sino-Tibetan
2956,AGR,Number;Person;Role,P,V,3,post,NA,Kõic,Sino-Tibetan
2958,AGR,Number;Person;Role,NA,V,-1,prae,NA,Keresan (Laguna),Keresan
2958,AGR,Number;Person;Role,NA,V,-1,prae,NA,Keresan (Laguna),Keresan
2958,AGR,Number;Person;Role,NA,V,-1,prae,NA,Keresan (Laguna),Keresan
2958,AGR,Number;Person;Role,NA,V,-1,prae,NA,Keresan (Laguna),Keresan
2958,S/A-AGR,Number;Role,NA,V,7,in,NA,Keresan (Laguna),Keresan
2958,AGR,Number;Person;Role,NA,V,-1,prae,NA,Keresan (Laguna),Keresan
2958,S/A-AGR,Number;Role,NA,V,7,in,NA,Keresan (Laguna),Keresan
2958,AGR,Number;Person;Role,NA,V,-1,prae,NA,Keresan (Laguna),Keresan
2958,AGR,Number;Person;Role,NA,V,-1,prae,NA,Keresan (Laguna),Keresan
2958,AGR,Number;Person;Role,NA,V,-1,prae,NA,Keresan (Laguna),Keresan
2958,S/O-AGR,Number;Role,NA,V,2,in,NA,Keresan (Laguna),Keresan
2958,AGR,Number;Person;Role,P;Aditr;S;G;Atr,V,NA,split,NA,Keresan (Laguna),Keresan
2958,<none>,Role,Aditr;G;P;Atr;S;T,,NA,NA,NA,Keresan (Laguna),Keresan
2969,NOM,Role,S;P;Atr;Aditr;T,,NA,NA,NA,Shilha,Berber
2969,DAT,Role,G,,NA,prae,initial,Shilha,Berber
2971,<none>,Role,Aditr;Atr;G;T;S;P,,NA,NA,NA,Laz (Ardeşen),Kartvelian
2972,S-AGR,Honorificity;Number;Person;Role,Aditr;Atr;S,V,NA,NA,NA,Kambaata,Cushitic
2972,NOM,Role,S;Atr;Aditr,,NA,NA,NA,Kambaata,Cushitic
2972,ACC,Role,T;P,,NA,NA,NA,Kambaata,Cushitic
2972,DAT,Role,G,,NA,NA,NA,Kambaata,Cushitic
2973,S/A-AGR,Number;Person;Role,Aditr;P;S;Atr,V,NA,prae,NA,Logba,Kwa
2973,DIR,Role,P;S;T;Atr;G;Aditr,V,NA,prae,NA,Logba,Kwa
2973,Pronom. object,Number;Person;Role,G;T;S;Atr;P,V,NA,post,NA,Logba,Kwa
2973,S/A-AGR,Number;Person;Role,S;Aditr;Atr;P,V,-2,prae,NA,Logba,Kwa
2975,O role index,Number;Person;Role,G;P;S,V,NA,prae,NA,Klon,Timor-Alor-Pantar
2975,<none>,Role,S;P;G;T;Aditr;Atr,,NA,NA,NA,Klon,Timor-Alor-Pantar
2980,AGR,Number;Person;Role;Tense,P;Atr,V,1,post,NA,Koyi,Sino-Tibetan
2980,AGR,Person;Role;Tense,P,V,1,post,NA,Koyi,Sino-Tibetan
2980,AGR,Number;Person;Role;Tense,P;S,V,1,post,NA,Koyi,Sino-Tibetan
2980,AGR,Number;Person;Role;Tense,Atr,V,1,post,NA,Koyi,Sino-Tibetan
2980,AGR,Number;Person;Role,P;Atr;S,V,3,post,NA,Koyi,Sino-Tibetan
2980,AGR,Number;Person;Role,P;Atr;S,V,4,post,NA,Koyi,Sino-Tibetan
2980,AGR,Number;Person;Role,P;Atr;S,V,3,post,NA,Koyi,Sino-Tibetan
2980,AGR,Number;Person;Role;Tense,Atr;P,V,1,post,NA,Koyi,Sino-Tibetan
2980,AGR,Number;Role,P;Atr;S,V,3,post,NA,Koyi,Sino-Tibetan
2980,AGR,Number;Person;Role;Tense,P;S,V,1,post,NA,Koyi,Sino-Tibetan
2980,ABS,Role,S;P,,NA,NA,NA,Koyi,Sino-Tibetan
2980,AGR,Number;Person;Role,Atr;P;S,V,3,post,NA,Koyi,Sino-Tibetan
2980,AGR,Number;Person;Role,P;Atr;S,V,3,post,NA,Koyi,Sino-Tibetan
2980,AGR,Number;Person;Role;Tense,P;Atr;S,V,NA,post,NA,Koyi,Sino-Tibetan
2980,AGR,Number;Person;Role,Atr,V,2,post,NA,Koyi,Sino-Tibetan
2980,AGR,Person;Role;Tense,P,V,1,post,NA,Koyi,Sino-Tibetan
2980,ERG,Role,Atr,,NA,post,NA,Koyi,Sino-Tibetan
2982,S/A-AGR,Number;Person;Role,S;Atr,V,-1,prae,NA,Bariai,Austronesian
2982,S/A-AGR,Number;Person;Role,S;Atr,V,-1,prae,NA,Bariai,Austronesian
2982,S/A-AGR,Number;Person;Role,Atr;S,V,-1,prae,NA,Bariai,Austronesian
2982,S/A-AGR,Number;Person;Role,S;Aditr;Atr,V,NA,prae,NA,Bariai,Austronesian
2982,S/A-AGR,Number;Person;Role,S;Atr,V,-1,prae,NA,Bariai,Austronesian
2982,ADES,Role,G,Pro,NA,prae,on head,Bariai,Austronesian
2982,OBL,Role,P;G,NP; S,NA,NA,initial,Bariai,Austronesian
2982,NOM,Role,Atr;Aditr;S;T;P,,NA,NA,NA,Bariai,Austronesian
2982,S/A-AGR,Number;Person;Role,Atr;S,V,-1,prae,NA,Bariai,Austronesian
2982,LOC,Role,P,N,NA,post,on head,Bariai,Austronesian
2983,PP,Role,T;G,NP,NA,NA,final,Jalonke,Mande
2983,PP,Role,T;G,NP,NA,NA,final,Jalonke,Mande
2983,NOM,Role,T;Aditr;G;P;Atr;S,,NA,NA,NA,Jalonke,Mande
2983,PP,Role,G,NP,NA,NA,final,Jalonke,Mande
2984,O-AGR,Gender;Number;Person;Role,NA,V,NA,prae,NA,Mian,Macro-Ok
2984,S/A-AGR,Gender;Number;Person;Role,S;Atr,V,NA,post,NA,Mian,Macro-Ok
2984,NOM,Role,T;G;Aditr;Atr;S;P,,NA,NA,NA,Mian,Macro-Ok
2987,NOM,Role,G,NP,NA,post,final,Dogon (Jamsay),Dogon
2987,S/A-AGR,Number;Person;Referential;Role,NA,V,NA,post,NA,Dogon (Jamsay),Dogon
2987,S/A-AGR,Number;Person;Referential;Role,NA,V,NA,post,NA,Dogon (Jamsay),Dogon
2987,S/A-AGR,Number;Person;Referential;Role,NA,V,NA,post,NA,Dogon (Jamsay),Dogon
2987,S/A-AGR,Number;Person;Referential;Role,Atr;S;Aditr,V,2,post,NA,Dogon (Jamsay),Dogon
2987,S/A-AGR,Number;Person;Referential;Role,S;Atr;Aditr,V,NA,post,NA,Dogon (Jamsay),Dogon
2987,NOM,Role,Aditr;Atr;S;T;P,NP,NA,post,final,Dogon (Jamsay),Dogon
2987,S/A-AGR,Number;Person;Referential;Role,NA,V,NA,post,NA,Dogon (Jamsay),Dogon
2989,DAT,Role,P;T;G,NP,NA,NA,initial,Mualang,Austronesian
2989,LOC,Role,P,NP,NA,NA,initial,Mualang,Austronesian
2989,NOM,Role,Aditr;Atr;T;P;S;G,,NA,NA,NA,Mualang,Austronesian
2990,NOM,Role,T;Aditr;G;S;Atr;P,,NA,NA,NA,Seimat,Austronesian
2990,DAT,Role,G,NP,NA,NA,initial,Seimat,Austronesian
2992,O-AGR,Number;Person;Role,NA,V,NA,prae,NA,Teiwa,Timor-Alor-Pantar
2992,POSS,Number;Person;PossSem;Role,Atr;S,NP,NA,prae,NA,Teiwa,Timor-Alor-Pantar
2992,NOM,Role,G;P;T;S;Atr;Aditr,,NA,NA,NA,Teiwa,Timor-Alor-Pantar
2992,OBL,Role,P;T,,NA,NA,NA,Teiwa,Timor-Alor-Pantar
2992,ACC,Role,Aditr;G;P,Pro,NA,prae,NA,Teiwa,Timor-Alor-Pantar
2993,PP,Role,P,,NA,post,NA,Witsuwit'en,Na-Dene
2993,PP,Role,P;S;G,,NA,post,NA,Witsuwit'en,Na-Dene
2993,PP,Role,P,,NA,post,NA,Witsuwit'en,Na-Dene
2993,PP,Role,G,,NA,post,NA,Witsuwit'en,Na-Dene
2993,NOM,Role,S;Atr;Aditr;T;P,,NA,post,NA,Witsuwit'en,Na-Dene
2994,<none>,Role,NA,,NA,NA,NA,Huave (San Francisco del Mar),Huave
2996,AGR,Number;Person;Role,Atr,V,8,post,NA,Yakkha,Sino-Tibetan
2996,AGR,Person;Role,Atr;P;S,V,10,post,NA,Yakkha,Sino-Tibetan
2996,AGR,Number;Person;Role,P;S;Atr,V,NA,split,NA,Yakkha,Sino-Tibetan
2996,AGR,Number;Person;Role,Atr;P;S,V,9,post,NA,Yakkha,Sino-Tibetan
2996,AGR,Person;Role,P;Atr,V,1,post,NA,Yakkha,Sino-Tibetan
2996,AGR,Number;Person;Role,P,V,7,post,NA,Yakkha,Sino-Tibetan
2996,AGR,Number;Role,P;Atr;S,V,4,post,NA,Yakkha,Sino-Tibetan
2996,AGR,Number;Person;Role,S,V,12,post,NA,Yakkha,Sino-Tibetan
2996,AGR,Number;Person;Role,Atr;S,V,-1,prae,NA,Yakkha,Sino-Tibetan
2996,AGR,Number;Person;Role,S;P;Atr,V,2,post,NA,Yakkha,Sino-Tibetan
2996,AGR,Person;Role,P,V,5,post,NA,Yakkha,Sino-Tibetan
2997,AGR,Number;Person;Role,P;Atr;S,V,-2,prae,NA,Reyesano,Pano-Tacanan
2997,AGR,Number;Person;Role,P;Atr;S,V,-2,prae,NA,Reyesano,Pano-Tacanan
2997,AGR,Number;Person;Role,S;P;Atr,V,NA,prae,NA,Reyesano,Pano-Tacanan
2997,NOM,Role,P;Atr;S,NP,NA,NA,NA,Reyesano,Pano-Tacanan
2997,AGR,Number;Person;Role,Atr;P;S,V,-2,prae,NA,Reyesano,Pano-Tacanan
2997,AGR,Number;Person;Role,S;Atr,V,1,prae,NA,Reyesano,Pano-Tacanan
2997,AGR,Number;Person;Role,P;Atr;S,V,-2,prae,NA,Reyesano,Pano-Tacanan
2998,AGR,Number;Person;Role,Atr,V,1,post,NA,Jero,Sino-Tibetan
2998,AGR,Number;Person;Role,Atr;S,V,1,post,NA,Jero,Sino-Tibetan
2998,AGR,Number;Person;Role,S;P;Atr,V,NA,post,NA,Jero,Sino-Tibetan
2998,AGR,Number;Person;Role,Atr;S,V,1,post,NA,Jero,Sino-Tibetan
2998,AGR,Number;Person;Role,Atr;P,V,1,post,NA,Jero,Sino-Tibetan
2998,AGR,Number;Role,Atr;P;S,V,2,post,NA,Jero,Sino-Tibetan
2998,AGR,Person;Role,Atr;S,V,2,post,NA,Jero,Sino-Tibetan
2998,AGR,Number;Person;Role,P;Atr;S,V,3,post,NA,Jero,Sino-Tibetan
2998,AGR,Number;Role,S;P,V,1,post,NA,Jero,Sino-Tibetan
2998,AGR,Number;Person;Role,Atr;S,V,1,post,NA,Jero,Sino-Tibetan
2998,AGR,Number;Person;Role,Atr;S,V,2,post,NA,Jero,Sino-Tibetan
2999,AGR,Number;Person;Role,Atr;P,V,3,post,NA,Old Thulung (Mukli),Sino-Tibetan
2999,AGR,Number;Person;Role,Atr;P;S,V,5,post,NA,Old Thulung (Mukli),Sino-Tibetan
2999,AGR,Number;Person;Role,Atr;S,V,3,post,NA,Old Thulung (Mukli),Sino-Tibetan
2999,AGR,Number;Person;Role,P;Atr;S,V,1,post,NA,Old Thulung (Mukli),Sino-Tibetan
2999,AGR,Person;Role,P,V,1,post,NA,Old Thulung (Mukli),Sino-Tibetan
2999,AGR,Number;Person;Role,S;P;Atr,V,3,post,NA,Old Thulung (Mukli),Sino-Tibetan
2999,AGR,Number;Person;Role,P;Atr,V,3,post,NA,Old Thulung (Mukli),Sino-Tibetan
2999,AGR,Number;Person;Role,P;S,V,1,post,NA,Old Thulung (Mukli),Sino-Tibetan
2999,AGR,Number;Role,P;S;Atr,V,6,post,NA,Old Thulung (Mukli),Sino-Tibetan
2999,AGR,Person;Role,Atr;S,V,NA,post,NA,Old Thulung (Mukli),Sino-Tibetan
2999,AGR,Number;Person;Role,Atr;P;S,V,NA,post,NA,Old Thulung (Mukli),Sino-Tibetan
2999,AGR,Person;Role,Atr;S,V,NA,post,NA,Old Thulung (Mukli),Sino-Tibetan
2999,AGR,Number;Role,Atr;P;S,V,4,post,NA,Old Thulung (Mukli),Sino-Tibetan
3006,INSTR,Role,P,Pro; S; NP,NA,post,final,Sheko,Omotic
3006,NOM,Role,Atr;Aditr;S;P;T,,NA,NA,NA,Sheko,Omotic
3006,LOC,Role,P,Pro; S; NP,NA,post,final,Sheko,Omotic
3006,ACC,Role,T;P;S,Pro; NP,NA,post,final,Sheko,Omotic
3006,S/A-AGR,Gender;Number;Person;Role,Aditr;S;Atr,,NA,NA,NA,Sheko,Omotic
3006,DAT,Role,P;Atr;G,Pro; NP,NA,post,final,Sheko,Omotic
3007,AGR,Number;Person;Role,Atr;S,V,3,post,NA,Bahing,Sino-Tibetan
3007,AGR,Number;Person;Role,S;Atr,V,3,post,NA,Bahing,Sino-Tibetan
3007,AGR,Person;Role,P,V,2,post,NA,Bahing,Sino-Tibetan
3007,AGR,Number;Person;Role,P;S,V,3,post,NA,Bahing,Sino-Tibetan
3007,AGR,Number;Person;Role,P,V,2,post,NA,Bahing,Sino-Tibetan
3007,AGR,Number;Person;Role,S;Atr,V,5,post,NA,Bahing,Sino-Tibetan
3007,AGR,Number;Person;Role,Atr;S,V,3,post,NA,Bahing,Sino-Tibetan
3007,AGR,Number;Person;Role,P,V,3,post,NA,Bahing,Sino-Tibetan
3007,AGR,Number;Person;Role,Atr;S,V,3,post,NA,Bahing,Sino-Tibetan
3007,AGR,Number;Person;Role,Atr;S,V,3,post,NA,Bahing,Sino-Tibetan
3007,AGR,Number;Person;Role,Atr;S;P,V,4,post,NA,Bahing,Sino-Tibetan
3007,AGR,Number;Person;Role,P,V,6,post,NA,Bahing,Sino-Tibetan
3007,AGR,Number;Person;Role,Atr,V,3,post,NA,Bahing,Sino-Tibetan
3007,AGR,Number;Person;Role,P,V,6,post,NA,Bahing,Sino-Tibetan
3007,AGR,Number;Person;Role,Atr;S,V,3,post,NA,Bahing,Sino-Tibetan
3007,AGR,Person;Role,P,V,3,post,NA,Bahing,Sino-Tibetan
3007,AGR,Number;Person;Role,Atr;P,V,1,post,NA,Bahing,Sino-Tibetan
3007,AGR,Number;Person;Role,P;S;Atr,V,NA,post,NA,Bahing,Sino-Tibetan
3007,AGR,Number;Person;Role,P;S,V,3,post,NA,Bahing,Sino-Tibetan
3007,AGR,Number;Person;Role,Atr;P,V,3,post,NA,Bahing,Sino-Tibetan
3007,AGR,Number;Person;Role,Atr;S,V,3,post,NA,Bahing,Sino-Tibetan
3009,ABL,Role,G,NP; Pro,NA,post,final,Tsamai,Cushitic
3009,LOC,Role,P;G,N,NA,post,NA,Tsamai,Cushitic
3009,ALL,Role,P,NP; Pro,NA,post,final,Tsamai,Cushitic
3009,NOM,Role,T;P;Atr;Aditr;S,,NA,NA,NA,Tsamai,Cushitic
3009,ACC,Role,T;P,Pro,NA,NA,NA,Tsamai,Cushitic
3009,S/A-AGR,Number;Person;Role,Aditr;Atr;S,V,NA,post,NA,Tsamai,Cushitic
3010,AGR,Number;Person;Role,Atr,V,5,post,NA,Lohorung,Sino-Tibetan
3010,AGR,Number;Person;Role,Atr;P;S,V,7,post,NA,Lohorung,Sino-Tibetan
3010,AGR,Person;Role,P,V,4,post,NA,Lohorung,Sino-Tibetan
3010,AGR,Number;Person;Role,Atr;P;S,V,3,post,NA,Lohorung,Sino-Tibetan
3010,AGR,Number;Person;Role,Atr;S,V,NA,post,NA,Lohorung,Sino-Tibetan
3010,AGR,Number;Person;Role,P;Atr,V,6,post,NA,Lohorung,Sino-Tibetan
3010,AGR,Number;Person;Role,P;S;Atr,V,7,post,NA,Lohorung,Sino-Tibetan
3010,AGR,Number;Person;Role,Atr;P;S,V,7,post,NA,Lohorung,Sino-Tibetan
3010,AGR,Number;Person;Role,P;Atr;S,V,5,post,NA,Lohorung,Sino-Tibetan
3010,AGR,Number;Person;Role,P;S,V,3,post,NA,Lohorung,Sino-Tibetan
3010,AGR,Number;Role,Atr;P;S,V,3,post,NA,Lohorung,Sino-Tibetan
3010,AGR,Number;Person;Role,P;S,V,2,post,NA,Lohorung,Sino-Tibetan
3010,AGR,Number;Person;Role,S;P,V,2,post,NA,Lohorung,Sino-Tibetan
3012,Preposition,Role,G,NP,NA,prae,initial,Tamambo,Austronesian
3012,ACC,Role,T;P;S;G,Pro,NA,NA,NA,Tamambo,Austronesian
3012,Preposition,Role,T;P,NP,NA,prae,initial,Tamambo,Austronesian
3012,Preposition,Role,P;G,NP,NA,prae,initial,Tamambo,Austronesian
3012,NOM,Role,P;T;S;G;Aditr;Atr,,NA,NA,NA,Tamambo,Austronesian
3012,S/A-AGR,Number;Person;Role,Atr;S;Aditr,V,NA,prae,initial,Tamambo,Austronesian
3015,S/A-AGR,Gender;Number;Person;Role,Atr;S;Aditr,V,NA,prae,NA,Kachama-Ganjule,Omotic
3015,ABS,Role,S;P;T;Aditr;Atr,,NA,NA,NA,Kachama-Ganjule,Omotic
3015,NOM,Role,Aditr;Atr;S,N,NA,post,NA,Kachama-Ganjule,Omotic
3015,DAT,Role,G,N,NA,post,NA,Kachama-Ganjule,Omotic
3015,ACC,Gender;Role,T;P,N,NA,post,NA,Kachama-Ganjule,Omotic
3018,P-AGR,Number;Person;Role,P;G,,2,NA,NA,Alaba-K’abeena,Cushitic
3018,P-AGR,Number;Person;Role,G;P,,2,NA,NA,Alaba-K’abeena,Cushitic
3018,S/A-AGR,Number;Person;Role;TAM,S;Atr;Aditr,V,1,NA,NA,Alaba-K’abeena,Cushitic
3018,P-AGR,Number;Person;Role,G;P,,2,NA,NA,Alaba-K’abeena,Cushitic
3018,P-AGR,Number;Person;Role,P;G,,2,NA,NA,Alaba-K’abeena,Cushitic
3018,P-AGR,Number;Person;Role,G;P,,2,NA,NA,Alaba-K’abeena,Cushitic
3018,S/A-AGR,Number;Person;Role;TAM,S;Atr;Aditr,V,1,NA,NA,Alaba-K’abeena,Cushitic
3018,NOM,Role,Aditr;Atr;P;S,,NA,NA,NA,Alaba-K’abeena,Cushitic
3018,DAT,Role,S;G;Atr;P,,NA,NA,NA,Alaba-K’abeena,Cushitic
3018,S/A-AGR,Number;Person;Role;TAM,Atr;S;Aditr,V,1,NA,NA,Alaba-K’abeena,Cushitic
3018,S/A-AGR,Number;Person;Role;TAM,Atr;Aditr;S,V,1,NA,NA,Alaba-K’abeena,Cushitic
3018,P-AGR,Number;Person;Role,NA,,NA,NA,NA,Alaba-K’abeena,Cushitic
3018,S/A-AGR,Number;Person;Role;TAM,S;Atr;Aditr,V,1,NA,NA,Alaba-K’abeena,Cushitic
3018,P-AGR,Number;Person;Role,G;P,,2,NA,NA,Alaba-K’abeena,Cushitic
3018,ABS,Role,P;T;G,,NA,NA,NA,Alaba-K’abeena,Cushitic
3018,S/A-AGR,Number;Person;Role;TAM,S;Aditr;P;Atr;G,V,NA,NA,NA,Alaba-K’abeena,Cushitic
3018,S/A-AGR,Number;Person;Role;TAM,Atr;S;Aditr,V,1,NA,NA,Alaba-K’abeena,Cushitic
3022,NOM,Role,S;Atr;Aditr;P;T,,NA,NA,NA,Chatino (Zenzontepec),Otomanguean
3022,ACC,Role,T;P;G,NP,NA,prae,NA,Chatino (Zenzontepec),Otomanguean
3024,NOM,Role,P;Atr;S,,NA,NA,NA,Catalan (Balearic),Indo-European
3024,DOM,Role,P,NP,NA,NA,NA,Catalan (Balearic),Indo-European
3024,S/A-AGR,Number;Person;Role;TAM,S;Aditr;Atr,V,NA,post,NA,Catalan (Balearic),Indo-European
3028,S/A-AGR,Person;Role,Atr;S,V,NA,prae,NA,Otomi (Tilapa),Otomanguean
3028,NOM,Role,Atr;S;P,N,NA,NA,NA,Otomi (Tilapa),Otomanguean
3032,NOM,Role,S;Aditr;Atr;P;T,,NA,NA,NA,Atong,Sino-Tibetan
3032,ACC,Role,T;P,NP,NA,post,NA,Atong,Sino-Tibetan
3032,DAT,Role,G,NP,NA,post,NA,Atong,Sino-Tibetan
3034,S-AGR,Number;Role,NA,V,NA,NA,NA,Makalero,Timor-Alor-Pantar
3034,O-AGR,Person;Role,NA,V,NA,prae,NA,Makalero,Timor-Alor-Pantar
3034,O-AGR,Person;Role,NA,V,-1,prae,NA,Makalero,Timor-Alor-Pantar
3034,NOM,Referential;Role,NA,NP,NA,post,NA,Makalero,Timor-Alor-Pantar
3034,NOM,Role,NA,NP,NA,NA,NA,Makalero,Timor-Alor-Pantar
3037,NOM,Role,Atr;T;P;G;Aditr;S,,NA,NA,NA,Miao (Eastern Qiandong),Miao-Yao
3038,NOM,Role,P;S;Atr,,NA,NA,NA,Efate (South),Austronesian
3038,S/A-AGR,MA;Number;Person;Role,S;Aditr;Atr,VP,NA,prae,initial,Efate (South),Austronesian
3039,S/A-AGR,Number;Person;Role,Atr;S,V,1,prae,NA,Ghomara,Berber
3039,S/A-AGR,Number;Person;Role,S;Atr,V,1,prae,NA,Ghomara,Berber
3039,S/A-AGR,Number;Person;Role,S;Atr,V,1,prae,NA,Ghomara,Berber
3039,S/A-AGR,Number;Person;Role,S;Atr,V,NA,split,NA,Ghomara,Berber
3039,ACC,Role,P,Pro,NA,NA,NA,Ghomara,Berber
3039,S/A-AGR,Number;Person;Role,S;Atr,V,1,prae,NA,Ghomara,Berber
3039,S/A-AGR,Number;Person;Role,Atr;S,V,-1,prae,NA,Ghomara,Berber
3039,NOM,Role,P;S;Atr,,NA,NA,NA,Ghomara,Berber
3039,S/A-AGR,Number;Person;Role,S;Atr,V,-1,prae,NA,Ghomara,Berber
3039,S/A-AGR,Number;Person;Role,Atr;S,V,-1,prae,NA,Ghomara,Berber
3040,ACC,Role,T;P,Pro,NA,NA,NA,Tamashek (Mali),Berber
3040,DAT,Role,G;P,N,NA,prae,NA,Tamashek (Mali),Berber
3040,S/A-AGR,Number;Person;Role,S;Atr,V,1,prae,NA,Tamashek (Mali),Berber
3040,S/A-AGR,Number;Person;Role,Atr;S,V,1,prae,NA,Tamashek (Mali),Berber
3040,S/A-AGR,Number;Person;Role,Atr;S,V,1,prae,NA,Tamashek (Mali),Berber
3040,NOM,Role,Atr;Aditr;S,N,NA,prae,NA,Tamashek (Mali),Berber
3040,S/A-AGR,Number;Person;Role,Aditr;Atr;S,V,NA,split,NA,Tamashek (Mali),Berber
3040,S/A-AGR,Number;Person;Role,Atr;S,V,-1,prae,NA,Tamashek (Mali),Berber
3040,ABS,Role,S;P;Atr;T;Aditr,,NA,NA,NA,Tamashek (Mali),Berber
3040,S/A-AGR,Number;Person;Role,S;Atr,V,1,prae,NA,Tamashek (Mali),Berber
3040,S/A-AGR,Number;Person;Role,Atr;S,V,-1,prae,NA,Tamashek (Mali),Berber
3040,S/A-AGR,Number;Person;Role,Atr;S,V,-1,prae,NA,Tamashek (Mali),Berber
3040,DAT,Role,P;G,Pro,NA,NA,NA,Tamashek (Mali),Berber
3042,S/A-AGR,Number;Person;Role,S;Atr,V,-1,prae,NA,Tamashek (Burkin Faso),Berber
3042,S/A-AGR,Number;Person;Role,Atr;S,V,1,prae,NA,Tamashek (Burkin Faso),Berber
3042,S/A-AGR,Number;Person;Role,Atr;S,V,1,prae,NA,Tamashek (Burkin Faso),Berber
3042,S/A-AGR,Number;Person;Role,Atr;S,V,1,prae,NA,Tamashek (Burkin Faso),Berber
3042,S/A-AGR,Number;Person;Role,S;Atr,V,-1,prae,NA,Tamashek (Burkin Faso),Berber
3042,S/A-AGR,Number;Person;Role,S;Atr,V,1,prae,NA,Tamashek (Burkin Faso),Berber
3042,NOM,Role,Atr;S,N,NA,prae,NA,Tamashek (Burkin Faso),Berber
3042,S/A-AGR,Number;Person;Role,S;Atr,V,-1,prae,NA,Tamashek (Burkin Faso),Berber
3042,ABS,Role,S;P;Atr,,NA,NA,NA,Tamashek (Burkin Faso),Berber
3042,ACC,Role,P,Pro,NA,NA,NA,Tamashek (Burkin Faso),Berber
3042,S/A-AGR,Number;Person;Role,Atr;S,V,NA,split,NA,Tamashek (Burkin Faso),Berber
3044,OBJECT case,Referential;Role,P;T;G,NP,NA,prae,NA,Gurage (Sebat Bet),Semitic
3044,O-AGR,Number;Person;Referential;Role,G;P;T,V,2,post,NA,Gurage (Sebat Bet),Semitic
3044,O-AGR,Number;Person;Referential;Role,T;P;G,V,2,post,NA,Gurage (Sebat Bet),Semitic
